"Source 
(H -HK-CERT/
U - US-CERT/
M - MSS)","Primary
			Vendor -- Product",Description,Published,CVSS Score,Source & Patch Info,"Relevant to Corporate IT 
(Yes / No / Maybe)",Vuln
 ,fortinet -- fortimail,An improper neutralization of special elements used in an OS Command vulnerability in the administrative interface of FortiMail before 6.4.4 may allow an authenticated attacker to execute unauthorized commands via specifically crafted HTTP requests.,2021-07-12,6.5,CVE-2021-24015, ,Medium
 ,fortinet -- fortimail,A missing cryptographic step in the Identity-Based Encryption service of FortiMail before 7.0.0 may allow an unauthenticated attacker who intercepts the encrypted messages to manipulate them in such a way that makes the tampering and the recovery of the plaintexts possible.,2021-07-09,5,CVE-2021-26100, ,Medium
 ,fortinet -- fortimail,Multiple Path traversal vulnerabilities in the Webmail of FortiMail before 6.4.4 may allow a regular user to obtain unauthorized access to files and data via specifically crafted web requests.,2021-07-12,4,CVE-2021-24013, ,Medium
 ,fortinet -- fortimail,Missing cryptographic steps in the Identity-Based Encryption service of FortiMail before 7.0.0 may allow an attacker who comes in possession of the encrypted master keys to compromise their confidentiality by observing a few invariant properties of the ciphertext.,2021-07-12,4,CVE-2021-26099, ,Medium
 ,fortinet -- fortimail,Multiple instances of incorrect calculation of buffer size in the Webmail and Administrative interface of FortiMail before 6.4.5 may allow an authenticated attacker with regular webmail access to trigger a buffer overflow and to possibly execute unauthorized code or commands via specifically crafted HTTP requests.,2021-07-09,6.5,CVE-2021-22129, ,Medium
 ,fortinet -- fortisandbox,A concurrent execution using shared resource with improper synchronization ('race condition') in the command shell of FortiSandbox before 3.2.2 may allow an authenticated attacker to bring the system into an unresponsive state via specifically orchestrated sequences of commands.,2021-07-09,6.3,CVE-2020-29014, ,Medium
 ,foxitsoftware -- foxit_reader,"Foxit Reader before 10.1.4 and PhantomPDF before 10.1.4 produce incorrect PDF document signatures because the certificate name, document owner, and signature author are mishandled.",2021-07-09,4.3,CVE-2021-33795, ,Medium
 ,foxitsoftware -- foxit_reader,Foxit Reader before 10.1.4 and PhantomPDF before 10.1.4 have an out-of-bounds write via a crafted /Size key in the Trailer dictionary.,2021-07-09,6.8,CVE-2021-33792, ,Medium
 ,getambassador -- emissary-ingress,"Emissary-Ingress (formerly Ambassador API Gateway) through 1.13.9 allows attackers to bypass client certificate requirements (i.e., mTLS cert_required) on backend upstreams when more than one TLSContext is defined and at least one configuration exists that does not require client certificate authentication. The attacker must send an SNI specifying an unprotected backend and an HTTP Host header specifying a protected backend. (2.x versions are unaffected. 1.x versions are unaffected with certain configuration settings involving prune_unreachable_routes and a wildcard Host resource.)",2021-07-09,4.3,CVE-2021-36371, ,Medium
 ,google -- android,"In handleSendStatusChangeBroadcast of WifiDisplayAdapter.java, there is a possible leak of location-sensitive data due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-176541017",2021-07-14,4.9,CVE-2021-0518, ,Medium
 ,google -- android,"In onCreate of DevicePickerFragment.java, there is a possible way to trick the user to select an unwanted bluetooth device due to a tapjacking/overlay attack. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11 Android-8.1 Android-9 Android-10Android ID: A-182584940",2021-07-14,6.9,CVE-2021-0586, ,Medium
 ,google -- android,"In processInboundMessage of MceStateMachine.java, there is a possible SMS disclosure due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9Android ID: A-177238342",2021-07-14,4.9,CVE-2021-0588, ,Medium
 ,google -- android,"In onCreate of PermissionActivity.java, there is a possible permission bypass due to Confusing UI. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-174495520",2021-07-14,4.4,CVE-2021-0441, ,Medium
 ,google -- android,"In onCreate of DeviceAdminAdd.java, there is a possible way to mislead a user to activate a device admin app due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9 Android-10 Android-11Android ID: A-179042963",2021-07-14,6.9,CVE-2021-0600, ,Medium
 ,google -- android,"In encodeFrames of avc_enc_fuzzer.cpp, there is a possible out of bounds write due to a double free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-8.1 Android-9Android ID: A-180643802",2021-07-14,4.9,CVE-2021-0601, ,Medium
 ,google -- android,"In onCreate of ContactSelectionActivity.java, there is a possible way to get access to contacts without permission due to a tapjacking/overlay attack. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-182809425",2021-07-14,4.4,CVE-2021-0603, ,Medium
 ,google -- android,"In sendNetworkConditionsBroadcast of NetworkMonitor.java, there is a possible way for a privileged app to receive WiFi BSSID and SSID without location permissions due to a missing permission check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-8.1 Android-9Android ID: A-175213041",2021-07-14,4.9,CVE-2021-0590, ,Medium
 ,google -- android,"In onPackageAddedInternal of PermissionManagerService.java, there is possible access to external storage due to a permissions bypass. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11Android ID: A-171430330",2021-07-14,4.6,CVE-2021-0486, ,Medium
 ,google -- android,"In scheduleTimeoutLocked of NotificationRecord.java, there is a possible disclosure of a sensitive identifier via broadcasted intent due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10 Android-11 Android-8.1Android ID: A-175614289",2021-07-14,4.9,CVE-2021-0599, ,Medium
 ,google -- android,"In notifyProfileAdded and notifyProfileRemoved of SipService.java, there is a possible way to retrieve SIP account names due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9 Android-10 Android-11Android ID: A-176496502",2021-07-14,4.9,CVE-2021-0597, ,Medium
 ,halo -- halo,File Deletion vulnerability in Halo 0.4.3 via delBackup.,2021-07-12,6.4,CVE-2020-19038, ,Medium
 ,halo -- halo,"Incorrect Access Control vulnearbility in Halo 0.4.3, which allows a malicious user to bypass encrption to view encrpted articles via cookies.",2021-07-12,5,CVE-2020-19037, ,Medium
 ,halo -- halo,Cross Siste Scripting (XSS) vulnerablity in Halo 0.4.3 via the X-forwarded-for Header parameter.,2021-07-12,4.3,CVE-2020-18979, ,Medium
 ,halo -- halo,"SSRF vulnerability in Halo <=1.3.2 exists in the SMTP configuration, which can detect the server intranet.",2021-07-12,5,CVE-2020-23079, ,Medium
 ,hms-networks -- ecatcher,"In HMS Ewon eCatcher through 6.6.4, weak filesystem permissions could allow malicious users to access files that could lead to sensitive information disclosure, modification of configuration files, or disruption of normal system operation.",2021-07-09,6,CVE-2021-33214, ,Medium
 ,hmtalk -- daviewindy,"DaviewIndy v8.98.7.0 and earlier versions have a Integer overflow vulnerability, triggered when the user opens a malformed format file that is mishandled by DaviewIndy. Attackers could exploit this and arbitrary code execution.",2021-07-12,6.8,CVE-2020-7872, ,Medium
 ,huawei -- harmonyos,A component of the HarmonyOS 2.0 has a Null Pointer Dereference Vulnerability. Local attackers may exploit this vulnerability to cause system denial of service.,2021-07-14,4.9,CVE-2021-22318, ,Medium
 ,ibm -- cloud_pak_for_applications,IBM Cloud Pak for Applications 4.3 could allow an authenticated user gain escalated privilesges due to improper application permissions. IBM X-Force ID: 196308.,2021-07-13,6.5,CVE-2021-20423, ,Medium
 ,ibm -- cloud_pak_for_applications,IBM Cloud Pak for Applications 4.3 could disclose sensitive information to a malicious attacker by accessing data stored in memory. IBM X-Force ID: 196304.,2021-07-13,5,CVE-2021-20422, ,Medium
 ,ibm -- cloud_pak_for_applications,IBM Cloud Pak for Applications 4.3 uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information. IBM X-Force ID: 195361.,2021-07-13,4.3,CVE-2021-20369, ,Medium
 ,ibm -- cloud_pak_for_applications,IBM Cloud Pak for Applications 4.3 uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information. IBM X-Force ID: 195031.,2021-07-13,5,CVE-2021-20360, ,Medium
 ,ibm -- cloud_pak_for_applications,IBM Cloud Pak for Applications 4.3 could allow a remote attacker to obtain sensitive information when a detailed technical error message is returned in the browser. This information could be used in further attacks against the system. X-Force ID: 196309.,2021-07-13,4,CVE-2021-20424, ,Medium
 ,ibm -- event_streams,"IBM Event Streams 10.0, 10.1, 10.2, and 10.3 could allow a user the CA private key to create their own certificates and deploy them in the cluster and gain privileges of another user. IBM X-Force ID: 203450.",2021-07-12,6.5,CVE-2021-29792, ,Medium
 ,ibm -- guardium_data_encryption,IBM Guardium Data Encryption (GDE) 3.0.0.2 could allow a user to bruce force sensitive information due to not properly limiting the number of interactions. IBM X-Force ID: 196216.,2021-07-12,4,CVE-2021-20414, ,Medium
 ,ibm -- infosphere_information_server,IBM InfoSphere Information Server 11.7 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 200966.,2021-07-09,4.3,CVE-2021-29712, ,Medium
 ,ibm -- infosphere_information_server,"IBM InfoSphere Information Server 11.7 is vulnerable to SQL injection. A remote attacker could send specially crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 201164.",2021-07-09,6.5,CVE-2021-29730, ,Medium
 ,ibm -- mq_appliance,IBM MQ Appliance 9.1 and 9.2 is vulnerable to cross-site request forgery which could allow an attacker to execute malicious and unauthorized actions transmitted from a user that the website trusts. IBM X-Force ID: 191815.,2021-07-12,6.8,CVE-2020-4938, ,Medium
 ,ibm -- tivoli_netcool\/impact,IBM Tivoli Netcool/Impact 7.1.0.20 and 7.1.0.21 uses an insecure SSH server configuration which enables weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information. IBM X-Force ID: 203556.,2021-07-12,5,CVE-2021-29794, ,Medium
 ,icinga -- icinga,"Icinga Web 2 is an open source monitoring web interface, framework, and command-line interface. A vulnerability in which custom variables are exposed to unauthorized users exists between versions 2.0.0 and 2.8.2. Custom variables are user-defined keys and values on configuration objects in Icinga 2. These are commonly used to reference secrets in other configurations such as check commands to be able to authenticate with a service being checked. Icinga Web 2 displays these custom variables to logged in users with access to said hosts or services. In order to protect the secrets from being visible to anyone, it's possible to setup protection rules and blacklists in a user's role. Protection rules result in `***` being shown instead of the original value, the key will remain. Backlists will hide a custom variable entirely from the user. Besides using the UI, custom variables can also be accessed differently by using an undocumented URL parameter. By adding a parameter to the affected routes, Icinga Web 2 will show these columns additionally in the respective list. This parameter is also respected when exporting to JSON or CSV. Protection rules and blacklists however have no effect in this case. Custom variables are shown as-is in the result. The issue has been fixed in the 2.9.0, 2.8.3, and 2.7.5 releases. As a workaround, one may set up a restriction to hide hosts and services with the custom variable in question.",2021-07-12,4,CVE-2021-32747, ,Medium
